id,upso_num,upso_name,dong_name,address,area,tell_num,upjong,code,item,price,check_date,gu_name
6751,1.42E+12,전희진헤어,합정동,서울특별시 마포구 독막로2길 13 (합정동),0,02-324-4632,미용업,1.42E+12,미용료 (커트),15000,00:00.0,마포구
6752,1.42E+12,광양사세탁,상수동,서울특별시 마포구 와우산로3길 31 (상수동),,02-324-5448,기타서비스,1.42E+12,의복수선료,4000,00:00.0,마포구
6753,1.42E+12,광양사세탁,상수동,서울특별시 마포구 와우산로3길 31 (상수동),,02-324-5448,세탁업,1.42E+12,양복 세탁료,7000,00:00.0,마포구
6754,1.42E+12,자유헤어,창전동,서울특별시 마포구 서강로3길 9 (창전동),15,02-332-7945,미용업,1.42E+12,미용료 (파마),60000,00:00.0,마포구
6755,1.42E+12,자유헤어,창전동,서울특별시 마포구 서강로3길 9 (창전동),15,02-332-7945,미용업,1.42E+12,미용료 (커트),17000,00:00.0,마포구
6756,1.42E+12,새론헤어라인,상수동,서울특별시 마포구 와우산로3길 13 (상수동),20,02-336-2431,미용업,1.42E+12,미용료 (파마),20000,00:00.0,마포구
6757,1.42E+12,새론헤어라인,상수동,서울특별시 마포구 와우산로3길 13 (상수동),20,02-336-2431,미용업,1.42E+12,미용료 (커트),10000,00:00.0,마포구
6758,1.42E+12,예삐헤어,합정동,서울특별시 마포구 희우정로 29 (합정동),17,02-335-3785,미용업,1.42E+12,미용료 (파마),20000,00:00.0,마포구
6759,1.42E+12,예삐헤어,합정동,서울특별시 마포구 희우정로 29 (합정동),17,02-335-3785,미용업,1.42E+12,미용료 (커트),8000,00:00.0,마포구
6760,1.42E+12,지헤어샵,합정동,서울특별시 마포구 포은로 48 (합정동),33,02-336-7885,미용업,1.42E+12,미용료 (파마),35000,00:00.0,마포구
6761,1.42E+12,지헤어샵,합정동,서울특별시 마포구 포은로 48 (합정동),33,02-336-7885,미용업,1.42E+12,미용료 (커트),15000,00:00.0,마포구
6762,1.54E+12,H.Story Hair,창전동,서울특별시 마포구 와우산로 128-1 (창전동),,02-325-3555,미용업,1.42E+12,미용료 (파마),88000,00:00.0,마포구
6763,1.54E+12,H.Story Hair,창전동,서울특별시 마포구 와우산로 128-1 (창전동),,02-325-3555,미용업,1.42E+12,미용료 (커트),22000,00:00.0,마포구
6764,1.54E+12,GAon HAIR,합정동,서울특별시 마포구 월드컵로7길 13 (합정동),,02-337-5677,미용업,1.42E+12,미용료 (파마),60000,00:00.0,마포구
6765,1.54E+12,GAon HAIR,합정동,서울특별시 마포구 월드컵로7길 13 (합정동),,02-337-5677,미용업,1.42E+12,미용료 (커트),20000,00:00.0,마포구
6766,1.42E+12,BAY 헤어미용실,상수동,마포구 독막로 19길 42-3(상수동),,02-333-9395,미용업,1.42E+12,미용료 (파마),130000,00:00.0,마포구
6767,1.42E+12,BAY 헤어미용실,상수동,마포구 독막로 19길 42-3(상수동),,02-333-9395,미용업,1.42E+12,미용료 (커트),25000,00:00.0,마포구
6768,1.54E+12,상수컷팅전문점,창전동,서울특별시 마포구 독막로22길 1-6 (창전동),,,미용업,1.42E+12,미용료 (커트),12000,00:00.0,마포구
6769,1.55E+12,오 땡큐미용실,합정동,서울특별시 마포구 월드컵로7길 27 (합정동),,02-322-2797,미용업,1.42E+12,미용료 (파마),30000,00:00.0,마포구
6770,1.55E+12,오 땡큐미용실,합정동,서울특별시 마포구 월드컵로7길 27 (합정동),,02-322-2797,미용업,1.42E+12,미용료 (커트),10000,00:00.0,마포구
6771,1.42E+12,맛짱초밥,합정동,서울특별시 마포구 독막로8길 12 (합정동),,02-333-0092,일식,1.42E+12,생선초밥,10000,00:00.0,마포구
6772,1.42E+12,박영자헤어,창전동,서울특별시 마포구 독막로22길 13 (창전동),0,02-332-5464,미용업,1.42E+12,미용료 (파마),40000,00:00.0,마포구
6773,1.42E+12,박영자헤어,창전동,서울특별시 마포구 독막로22길 13 (창전동),0,02-332-5464,미용업,1.42E+12,미용료 (커트),13000,00:00.0,마포구
6774,1.54E+12,M 헤어살롱,합정동,서울특별시 마포구 독막로 41 (합정동),,02-6014-0071,미용업,1.42E+12,미용료 (파마),55000,00:00.0,마포구
6775,1.54E+12,M 헤어살롱,합정동,서울특별시 마포구 독막로 41 (합정동),,02-6014-0071,미용업,1.42E+12,미용료 (커트),20000,00:00.0,마포구
6776,1.42E+12,ELS미용실,창전동,서울특별시 마포구 독막로22길 28 (창전동),0,02-334-9800,미용업,1.42E+12,미용료 (파마),50000,00:00.0,마포구
6777,1.42E+12,ELS미용실,창전동,서울특별시 마포구 독막로22길 28 (창전동),0,02-334-9800,미용업,1.42E+12,미용료 (커트),17000,00:00.0,마포구
6778,1.42E+12,주영헤어,창전동,서울특별시 마포구 서강로11길 10 (창전동),45,02-326-1409,미용업,1.42E+12,미용료 (파마),20000,00:00.0,마포구
6779,1.42E+12,주영헤어,창전동,서울특별시 마포구 서강로11길 10 (창전동),45,02-326-1409,미용업,1.42E+12,미용료 (커트),10000,00:00.0,마포구
6780,1.42E+12,삥미용실,합정동,서울특별시 마포구 독막로 28 (합정동),,02-6347-0471,미용업,1.42E+12,미용료 (파마),60000,00:00.0,마포구
6781,1.42E+12,삥미용실,합정동,서울특별시 마포구 독막로 28 (합정동),,02-6347-0471,미용업,1.42E+12,미용료 (커트),20000,00:00.0,마포구
6782,1.54E+12,라피스 헤어,창전동,서울특별시 마포구 독막로22길 3-3 (창전동),,02-324-1050,미용업,1.42E+12,미용료 (파마),55000,00:00.0,마포구
6783,1.54E+12,라피스 헤어,창전동,서울특별시 마포구 독막로22길 3-3 (창전동),,02-324-1050,미용업,1.42E+12,미용료 (커트),18000,00:00.0,마포구
6784,1.42E+12,정연헤어,상수동,서울특별시 마포구 토정로 148 (상수동),0,02-3141-6012,미용업,1.42E+12,미용료 (파마),60000,00:00.0,마포구
6785,1.42E+12,정연헤어,상수동,서울특별시 마포구 토정로 148 (상수동),0,02-3141-6012,미용업,1.42E+12,미용료 (커트),20000,00:00.0,마포구
6786,1.42E+12,이기정미용실,하중동,서울특별시 마포구 토정로 163 (하중동),21,02-335-1484,미용업,1.42E+12,미용료 (파마),40000,00:00.0,마포구
6787,1.42E+12,이기정미용실,하중동,서울특별시 마포구 토정로 163 (하중동),21,02-335-1484,미용업,1.42E+12,미용료 (커트),13000,00:00.0,마포구
6788,1.42E+12,라비헤어,창전동,서울특별시 마포구 독막로 147-7 (창전동 서강쌍용예가),,02-323-4264,미용업,1.42E+12,미용료 (파마),50000,00:00.0,마포구
6789,1.42E+12,라비헤어,창전동,서울특별시 마포구 독막로 147-7 (창전동 서강쌍용예가),,02-323-4264,미용업,1.42E+12,미용료 (커트),17000,00:00.0,마포구
6790,1.42E+12,숙녀미용실,창전동,서울특별시 마포구 서강로9길 56 (창전동),27,02-335-0398,미용업,1.42E+12,미용료 (파마),35000,00:00.0,마포구
6791,1.42E+12,숙녀미용실,창전동,서울특별시 마포구 서강로9길 56 (창전동),27,02-335-0398,미용업,1.42E+12,미용료 (커트),12000,00:00.0,마포구
6792,1.42E+12,헤어드헤레나미용실,상수동,서울특별시 마포구 독막로 68 (상수동 상수빌딩),,02-338-0234,미용업,1.42E+12,미용료 (파마),90000,00:00.0,마포구
6793,1.42E+12,헤어드헤레나미용실,상수동,서울특별시 마포구 독막로 68 (상수동 상수빌딩),,02-338-0234,미용업,1.42E+12,미용료 (커트),25000,00:00.0,마포구
6794,1.42E+12,수미용실,합정동,서울특별시 마포구 포은로 44 (합정동),0,337-0325,미용업,1.42E+12,미용료 (파마),45000,00:00.0,마포구
6795,1.42E+12,수미용실,합정동,서울특별시 마포구 포은로 44 (합정동),0,337-0325,미용업,1.42E+12,미용료 (커트),14000,00:00.0,마포구
6796,1.42E+12,예이제헤어,창전동,서울특별시 마포구 서강로9길 49 (창전동 태영아파트),0,02-335-1396,미용업,1.42E+12,미용료 (파마),70000,00:00.0,마포구
6797,1.42E+12,예이제헤어,창전동,서울특별시 마포구 서강로9길 49 (창전동 태영아파트),0,02-335-1396,미용업,1.42E+12,미용료 (커트),25000,00:00.0,마포구
6798,1.54E+12,헤어벨,상수동,서울특별시 마포구 독막로 101 (상수동 BR엘리텔),,02-322-2262,미용업,1.42E+12,미용료 (파마),80000,00:00.0,마포구
6799,1.54E+12,헤어벨,상수동,서울특별시 마포구 독막로 101 (상수동 BR엘리텔),,02-322-2262,미용업,1.42E+12,미용료 (커트),25000,00:00.0,마포구
6800,1.42E+12,지선미용실,창전동,서울특별시 마포구 서강로 79 (창전동 성제약국),0,02-324-0729,미용업,1.42E+12,미용료 (파마),15000,00:00.0,마포구
6801,1.42E+12,지선미용실,창전동,서울특별시 마포구 서강로 79 (창전동 성제약국),0,02-324-0729,미용업,1.42E+12,미용료 (커트),5000,00:00.0,마포구
6802,1.54E+12,미즈헤어,합정동,서울특별시 마포구 포은로 35 (합정동),,02-334-5565,미용업,1.42E+12,미용료 (파마),35000,00:00.0,마포구
6803,1.54E+12,미즈헤어,합정동,서울특별시 마포구 포은로 35 (합정동),,02-334-5565,미용업,1.42E+12,미용료 (커트),14000,00:00.0,마포구
6804,1.42E+12,머리하는걸,합정동,서울특별시 마포구 동교로 56-1 (합정동),,02-332-8296,미용업,1.42E+12,미용료 (파마),25000,00:00.0,마포구
6805,1.42E+12,머리하는걸,합정동,서울특별시 마포구 동교로 56-1 (합정동),,02-332-8296,미용업,1.42E+12,미용료 (커트),8000,00:00.0,마포구
6806,1.42E+12,헤어파크,창전동,서울특별시 마포구 독막로 147-12 (창전동),,02-324-8817,미용업,1.42E+12,미용료 (파마),50000,00:00.0,마포구
6807,1.42E+12,헤어파크,창전동,서울특별시 마포구 독막로 147-12 (창전동),,02-324-8817,미용업,1.42E+12,미용료 (커트),13000,00:00.0,마포구
6808,1.42E+12,수경헤어,합정동,서울특별시 마포구 포은로 56 (합정동),0,02-337-1318,미용업,1.42E+12,미용료 (파마),30000,00:00.0,마포구
6809,1.42E+12,수경헤어,합정동,서울특별시 마포구 포은로 56 (합정동),0,02-337-1318,미용업,1.42E+12,미용료 (커트),12000,00:00.0,마포구
6810,1.54E+12,Sunny 헤어,상수동,서울특별시 마포구 독막로 98 (상수동 상수두산위브아파트),,02-324-2887,미용업,1.42E+12,미용료 (파마),70000,00:00.0,마포구
6811,1.54E+12,Sunny 헤어,상수동,서울특별시 마포구 독막로 98 (상수동 상수두산위브아파트),,02-324-2887,미용업,1.42E+12,미용료 (커트),18000,00:00.0,마포구
6812,1.42E+12,배일미용실,창전동,서울특별시 마포구 서강로11길 21 (창전동),5,02-332-7969,미용업,1.42E+12,미용료 (파마),30000,00:00.0,마포구
6813,1.42E+12,배일미용실,창전동,서울특별시 마포구 서강로11길 21 (창전동),5,02-332-7969,미용업,1.42E+12,미용료 (커트),8000,00:00.0,마포구
6814,1.42E+12,신은정미용실,합정동,서울특별시 마포구 독막로2길 6 (합정동),33,02-322-2657,미용업,1.42E+12,미용료 (파마),50000,00:00.0,마포구
6815,1.42E+12,신은정미용실,합정동,서울특별시 마포구 독막로2길 6 (합정동),33,02-322-2657,미용업,1.42E+12,미용료 (커트),15000,00:00.0,마포구
6816,1.54E+12,김세경 헤어,합정동,서울특별시 마포구 독막로8길 29 (합정동),,02-3141-6660,미용업,1.42E+12,미용료 (파마),45000,00:00.0,마포구
6817,1.54E+12,김세경 헤어,합정동,서울특별시 마포구 독막로8길 29 (합정동),,02-3141-6660,미용업,1.42E+12,미용료 (커트),16000,00:00.0,마포구
6818,1.54E+12,cafe. Hushed,창전동,서울특별시 마포구 서강로9길 48 (창전동),,02-336-2241,다방업,1.42E+12,다방 국산차(녹차),3300,00:00.0,마포구
6819,1.54E+12,cafe. Hushed,창전동,서울특별시 마포구 서강로9길 48 (창전동),,02-336-2241,다방업,1.42E+12,커피(외식),3500,00:00.0,마포구
6820,1.57E+12,마로스,합정동,서울특별시 마포구 양화로6길 86 (합정동),,,다방업,1.42E+12,커피(외식),5000,00:00.0,마포구
6821,1.57E+12,투썸플레이스 상수역점,상수동,서울특별시 마포구 독막로 86 (상수동),,02-6012-1011,다방업,1.42E+12,커피(외식),4100,00:00.0,마포구
6822,1.42E+12,괴르츠,상수동,서울특별시 마포구 토정로 136-13 (상수동),90,02-336-1745,다방업,1.42E+12,커피(외식),8000,00:00.0,마포구
6823,1.57E+12,달리카페,합정동,서울특별시 마포구 양화로6길 86 (합정동),,02-6401-4123,다방업,1.42E+12,커피(외식),4000,00:00.0,마포구
6824,1.54E+12,와디즈,합정동,서울특별시 마포구 독막로2길 31 (합정동 청암빌딩),,,다방업,1.42E+12,커피(외식),4000,00:00.0,마포구
6825,1.54E+12,스타벅스커피 서강광흥창역점,창전동,서울특별시 마포구 서강로 69 (창전동),,02-325-3351,다방업,1.42E+12,다방 국산차(녹차),4900,00:00.0,마포구
6826,1.54E+12,스타벅스커피 서강광흥창역점,창전동,서울특별시 마포구 서강로 69 (창전동),,02-325-3351,다방업,1.42E+12,커피(외식),4100,00:00.0,마포구
6827,1.54E+12,크레말레cafe,창전동,서울특별시 마포구 독막로22길 9 (창전동),,070-8222-0036,다방업,1.42E+12,커피(외식),2800,00:00.0,마포구
6828,1.42E+12,호호미욜,상수동,서울특별시 마포구 와우산로 50 (상수동),0,02-322-6473,다방업,1.42E+12,커피(외식),2700,00:00.0,마포구
6829,1.57E+12,스타벅스 상수역점,상수동,서울특별시 마포구 독막로 88 (상수동),,02-758-8925,다방업,1.42E+12,커피(외식),4100,00:00.0,마포구
6830,1.56E+12,메가엠지씨커피(합정역점),합정동,서울특별시 마포구 양화로 46-1 (합정동),,02-3144-2012,다방업,1.42E+12,커피(외식),1500,00:00.0,마포구
6831,1.42E+12,상수동까페,상수동,서울특별시 마포구 와우산로3길 17 (상수동),,070-4025-8116,다방업,1.42E+12,커피(외식),4000,00:00.0,마포구
6832,1.42E+12,남경레스토랑,합정동,서울특별시 마포구 양화로 11 (합정동),0,333-0076,다방업,1.42E+12,다방 국산차(녹차),6000,00:00.0,마포구
6833,1.42E+12,남경레스토랑,합정동,서울특별시 마포구 양화로 11 (합정동),0,333-0076,다방업,1.42E+12,커피(외식),6000,00:00.0,마포구
6834,1.42E+12,디플,합정동,서울특별시 마포구 독막로2길 12 (합정동),45,02-325-0512,다방업,1.42E+12,커피(외식),3000,00:00.0,마포구
6835,1.42E+12,커피에반하다,상수동,서울특별시 마포구 토정로 148 (상수동),0,02-336-2565,다방업,1.42E+12,다방 국산차(녹차),3500,00:00.0,마포구
6836,1.42E+12,커피에반하다,상수동,서울특별시 마포구 토정로 148 (상수동),0,02-336-2565,다방업,1.42E+12,커피(외식),1500,00:00.0,마포구
6837,1.54E+12,카페브라더,창전동,서울특별시 마포구 독막로22길 27 (창전동 창전동주택),,,다방업,1.42E+12,커피(외식),3000,00:00.0,마포구
6838,1.42E+12,이리까페,상수동,서울특별시 마포구 와우산로3길 27 (상수동),0,02-323-7861,다방업,1.42E+12,다방 국산차(녹차),6000,00:00.0,마포구
6839,1.42E+12,이리까페,상수동,서울특별시 마포구 와우산로3길 27 (상수동),0,02-323-7861,다방업,1.42E+12,커피(외식),5000,00:00.0,마포구
6840,1.54E+12,카페라부에노,상수동,서울특별시 마포구 독막로 101 (상수동 BR엘리텔),,02-3143-0603,다방업,1.42E+12,다방 국산차(녹차),4500,00:00.0,마포구
6841,1.54E+12,카페라부에노,상수동,서울특별시 마포구 독막로 101 (상수동 BR엘리텔),,02-3143-0603,다방업,1.42E+12,커피(외식),3900,00:00.0,마포구
6842,1.54E+12,커피스토리,창전동,서울특별시 마포구 서강로 115 (창전동),,02-324-8465,다방업,1.42E+12,커피(외식),3000,00:00.0,마포구
6843,1.42E+12,비포그레이,합정동,서울특별시 마포구 토정로3길 16 (합정동),0,334-5694,다방업,1.42E+12,커피(외식),4000,00:00.0,마포구
6844,1.54E+12,cafe 블럭스,합정동,서울특별시 마포구 월드컵로 53 (합정동),,02-332-5963,다방업,1.42E+12,커피(외식),4500,00:00.0,마포구
6845,1.42E+12,그린클라우드커피,창전동,서울특별시 마포구 와우산로 138 (창전동),,02-3144-6621,다방업,1.42E+12,커피(외식),5000,00:00.0,마포구
6846,1.54E+12,카페모인,상수동,서울특별시 마포구 독막로 68 (상수동),,02-338-5152,다방업,1.42E+12,커피(외식),4000,00:00.0,마포구
6847,1.42E+12,손탁커피공방 대열,합정동,서울특별시 마포구 희우정로1길 6 (합정동),,02-6012-8197,다방업,1.42E+12,커피(외식),3500,00:00.0,마포구
6848,1.42E+12,시연,상수동,서울특별시 마포구 독막로 65 (상수동),0,02-334-1606,다방업,1.42E+12,커피(외식),2500,00:00.0,마포구
6849,1.54E+12,뚜레쥬르,창전동,서울특별시 마포구 서강로 53 (창전동 서강쌍용예가),,02-325-7009,다방업,1.42E+12,커피(외식),1500,00:00.0,마포구
6850,1.57E+12,피자스쿨 상수역점,상수동,서울특별시 마포구 독막로 94 (상수동),,02-336-0071,기타음식업,1.42E+12,피자,6000,00:00.0,마포구
6851,1.42E+12,실로암김밥,합정동,서울특별시 마포구 성지1길 10 (합정동),0,335-5646,한식,1.42E+12,칼국수,8000,00:00.0,마포구
6852,1.42E+12,노랑통닭,상수동,서울특별시 마포구 독막로 104 (상수동),,02-333-0578,기타음식업,1.42E+12,치킨,17000,00:00.0,마포구
6853,1.54E+12,페리카나 홍익대점,창전동,서울특별시 마포구 독막로22길 21 (창전동),,02-334-4161,기타음식업,1.42E+12,치킨,16000,00:00.0,마포구
6854,1.54E+12,수비드치킨,합정동,서울특별시 마포구 양화로6길 78 (합정동),,02-322-2111,기타음식업,1.42E+12,치킨,15000,00:00.0,마포구
6855,1.54E+12,bHC 치킨,합정동,서울특별시 마포구 월드컵로 49 (합정동),,02-323-9922,기타음식업,1.42E+12,치킨,15000,00:00.0,마포구
6856,1.42E+12,치킨뱅이,창전동,서울특별시 마포구 독막로 147-6 (창전동),0,02-338-1999,기타음식업,1.42E+12,치킨,11000,00:00.0,마포구
6857,1.42E+12,wadi(와디)카페,창전동,서울특별시 마포구 와우산로13길 49-6 (상수동),0,,다방업,1.42E+12,커피(외식),5000,00:00.0,마포구
6858,1.42E+12,금강산치킨,합정동,서울특별시 마포구 성지길 18 (합정동),0,02-334-8120,기타음식업,1.42E+12,치킨,13000,00:00.0,마포구
6859,1.42E+12,피자스쿨,창전동,서울특별시 마포구 서강로9길 48 (창전동),,02-322-8567,기타음식업,1.42E+12,피자,6000,00:00.0,마포구
6860,1.42E+12,하림멕시칸치킨,창전동,서울특별시 마포구 서강로3길 9 (창전동),30,02-337-5111,기타음식업,1.42E+12,치킨,16000,00:00.0,마포구
6861,1.42E+12,합정치킨,합정동,서울특별시 마포구 양화진길 5 (합정동),20,335-4970,기타음식업,1.42E+12,치킨,11000,00:00.0,마포구
6862,1.55E+12,순수치킨,합정동,서울특별시 마포구 양화로6길 50 (합정동),,02-333-3383,기타음식업,1.42E+12,치킨,16000,00:00.0,마포구
6863,1.42E+12,옹기골바베큐,합정동,서울특별시 마포구 월드컵로1길 5 (합정동),0,337-0880,기타음식업,1.42E+12,치킨,18000,00:00.0,마포구
6864,1.42E+12,또바기치킨호프,상수동,서울특별시 마포구 와우산로 27 (상수동),,02-3142-0991,기타음식업,1.42E+12,치킨,9000,00:00.0,마포구
6865,1.42E+12,다사랑치킨,합정동,서울특별시 마포구 월드컵로 53 (합정동),,02-332-9244,기타음식업,1.42E+12,치킨,16000,00:00.0,마포구
6866,1.42E+12,치킨뱅이,합정동,서울특별시 마포구 양화로3길 15 (합정동),20,02-325-1648,기타음식업,1.42E+12,치킨,17000,00:00.0,마포구
6867,1.42E+12,좋은열매,합정동,서울특별시 마포구 포은로2가길 65 (합정동),,02-322-8818,한식,1.42E+12,김치찌개 백반,6500,00:00.0,마포구
6868,1.42E+12,좋은열매,합정동,서울특별시 마포구 포은로2가길 65 (합정동),,02-322-8818,한식,1.42E+12,김밥,3000,00:00.0,마포구
6869,1.42E+12,좋은열매,합정동,서울특별시 마포구 포은로2가길 65 (합정동),,02-322-8818,경양식,1.42E+12,돈가스,8000,00:00.0,마포구
6870,1.54E+12,제임스시카고피자,합정동,서울특별시 마포구 양화로6길 80 (합정동),,02-335-6322,기타음식업,1.42E+12,피자,19000,00:00.0,마포구
6871,1.54E+12,스시 가마시,상수동,서울특별시 마포구 독막로 96 (상수동),,02-336-298,일식,1.42E+12,생선초밥,10000,00:00.0,마포구
6872,1.54E+12,가이오 국수,창전동,서울특별시 마포구 와우산로 150 (창전동),,02-336-7925,경양식,1.42E+12,돈가스,9000,00:00.0,마포구
6873,1.42E+12,왕장중화요리,합정동,서울특별시 마포구 포은로 12 (합정동),33,337-0070,중식,1.42E+12,자장면,5000,00:00.0,마포구
6874,1.42E+12,왕장중화요리,합정동,서울특별시 마포구 포은로 12 (합정동),33,337-0070,중식,1.42E+12,탕수육,18000,00:00.0,마포구
6875,1.42E+12,왕장중화요리,합정동,서울특별시 마포구 포은로 12 (합정동),33,337-0070,중식,1.42E+12,짬뽕,6000,00:00.0,마포구
6876,1.42E+12,동평원,합정동,서울특별시 마포구 포은로 25 (합정동),17,334-1403,중식,1.42E+12,자장면,5000,00:00.0,마포구
6877,1.42E+12,동평원,합정동,서울특별시 마포구 포은로 25 (합정동),17,334-1403,중식,1.42E+12,탕수육,18000,00:00.0,마포구
6878,1.42E+12,동평원,합정동,서울특별시 마포구 포은로 25 (합정동),17,334-1403,중식,1.42E+12,짬뽕,6000,00:00.0,마포구
6879,1.42E+12,전가복,합정동,서울특별시 마포구 독막로8길 9 (합정동),0,02-322-2513,중식,1.42E+12,자장면,6000,00:00.0,마포구
6880,1.42E+12,전가복,합정동,서울특별시 마포구 독막로8길 9 (합정동),0,02-322-2513,중식,1.42E+12,탕수육,15000,00:00.0,마포구
6881,1.42E+12,전가복,합정동,서울특별시 마포구 독막로8길 9 (합정동),0,02-322-2513,중식,1.42E+12,짬뽕,7000,00:00.0,마포구
6882,1.54E+12,맛이차이나,상수동,서울특별시 마포구 독막로 68 (상수동),,02-322-2653,중식,1.42E+12,자장면,7000,00:00.0,마포구
6883,1.54E+12,맛이차이나,상수동,서울특별시 마포구 독막로 68 (상수동),,02-322-2653,중식,1.42E+12,탕수육,24000,00:00.0,마포구
6884,1.54E+12,맛이차이나,상수동,서울특별시 마포구 독막로 68 (상수동),,02-322-2653,중식,1.42E+12,짬뽕,9000,00:00.0,마포구
6885,1.54E+12,선경중화요리,합정동,서울특별시 마포구 동교로 42-1 (합정동),,02-334-7569,중식,1.42E+12,자장면,4000,00:00.0,마포구
6886,1.54E+12,선경중화요리,합정동,서울특별시 마포구 동교로 42-1 (합정동),,02-334-7569,중식,1.42E+12,탕수육,17000,00:00.0,마포구
6887,1.54E+12,선경중화요리,합정동,서울특별시 마포구 동교로 42-1 (합정동),,02-334-7569,중식,1.42E+12,짬뽕,4500,00:00.0,마포구
6888,1.42E+12,컬투치킨,창전동,서울특별시 마포구 와우산로 148-1 (창전동),65,02-333-9983,기타음식업,1.42E+12,치킨,16000,00:00.0,마포구
6889,1.54E+12,연남동 향미 상수역점,상수동,서울특별시 마포구 독막로 78 (상수동),,02-336-2668,중식,1.42E+12,자장면,5000,00:00.0,마포구
6890,1.54E+12,연남동 향미 상수역점,상수동,서울특별시 마포구 독막로 78 (상수동),,02-336-2668,중식,1.42E+12,탕수육,23000,00:00.0,마포구
6891,1.54E+12,연남동 향미 상수역점,상수동,서울특별시 마포구 독막로 78 (상수동),,02-336-2668,중식,1.42E+12,짬뽕,8000,00:00.0,마포구
6892,1.54E+12,참바른김밥,상수동,서울특별시 마포구 독막로 74 (상수동),,02-323-8737,한식,1.42E+12,조리라면,3000,00:00.0,마포구
6893,1.54E+12,참바른김밥,상수동,서울특별시 마포구 독막로 74 (상수동),,02-323-8737,한식,1.42E+12,김밥,3000,00:00.0,마포구
6894,1.54E+12,서서갈비,합정동,서울특별시 마포구 월드컵로 45 (합정동),,02-334-3012,한식,1.42E+12,갈비탕,10000,00:00.0,마포구
6895,1.54E+12,서서갈비,합정동,서울특별시 마포구 월드컵로 45 (합정동),,02-334-3012,한식,1.42E+12,된장찌개 백반,7000,00:00.0,마포구
6896,1.54E+12,서서갈비,합정동,서울특별시 마포구 월드컵로 45 (합정동),,02-334-3012,한식,1.42E+12,김치찌개 백반,7000,00:00.0,마포구
6897,1.54E+12,서서갈비,합정동,서울특별시 마포구 월드컵로 45 (합정동),,02-334-3012,한식,1.42E+12,냉면(물),7000,00:00.0,마포구
6898,1.54E+12,서서갈비,합정동,서울특별시 마포구 월드컵로 45 (합정동),,02-334-3012,한식,1.42E+12,돼지갈비(외식),14000,00:00.0,마포구
6899,1.42E+12,양화정,합정동,서울특별시 마포구 월드컵로1길 17 (합정동),132,323-5777,한식,1.42E+12,갈비탕,9000,00:00.0,마포구
6900,1.42E+12,양화정,합정동,서울특별시 마포구 월드컵로1길 17 (합정동),132,323-5777,한식,1.42E+12,냉면(물),7000,00:00.0,마포구
6901,1.42E+12,양화정,합정동,서울특별시 마포구 월드컵로1길 17 (합정동),132,323-5777,한식,1.42E+12,돼지갈비(외식),16000,00:00.0,마포구
6902,1.42E+12,옛날무쇠가마솥,창전동,서울특별시 마포구 서강로1길 12-5 (창전동),13,02-323-7098,한식,1.42E+12,된장찌개 백반,6000,00:00.0,마포구
6903,1.42E+12,옛날무쇠가마솥,창전동,서울특별시 마포구 서강로1길 12-5 (창전동),13,02-323-7098,한식,1.42E+12,김치찌개 백반,6000,00:00.0,마포구
6904,1.42E+12,옛날무쇠가마솥,창전동,서울특별시 마포구 서강로1길 12-5 (창전동),13,02-323-7098,한식,1.42E+12,비빔밥,6000,00:00.0,마포구
6905,1.54E+12,북촌 손만두,창전동,서울특별시 마포구 와우산로 116-1 (창전동),,02-333-1282,한식,1.42E+12,냉면(물),7000,00:00.0,마포구
6906,1.54E+12,북촌 손만두,창전동,서울특별시 마포구 와우산로 116-1 (창전동),,02-333-1282,한식,1.42E+12,칼국수,7000,00:00.0,마포구
6907,1.54E+12,73명품도야지,상수동,서울특별시 마포구 와우산로3길 16 (상수동 석진스토리),,02-336-9009,한식,1.42E+12,된장찌개 백반,7000,00:00.0,마포구
6908,1.54E+12,73명품도야지,상수동,서울특별시 마포구 와우산로3길 16 (상수동 석진스토리),,02-336-9009,한식,1.42E+12,삼겹살,13000,00:00.0,마포구
6909,1.54E+12,73명품도야지,상수동,서울특별시 마포구 와우산로3길 16 (상수동 석진스토리),,02-336-9009,한식,1.42E+12,김치찌개 백반,8000,00:00.0,마포구
6910,1.54E+12,73명품도야지,상수동,서울특별시 마포구 와우산로3길 16 (상수동 석진스토리),,02-336-9009,한식,1.42E+12,냉면(물),5000,00:00.0,마포구
6911,1.44E+12,밥순이,창전동,서울특별시 마포구 서강로9길 55 (창전동),,02-3143-2422,한식,1.42E+12,된장찌개 백반,6000,00:00.0,마포구
6912,1.44E+12,밥순이,창전동,서울특별시 마포구 서강로9길 55 (창전동),,02-3143-2422,한식,1.42E+12,김치찌개 백반,6500,00:00.0,마포구
6913,1.44E+12,밥순이,창전동,서울특별시 마포구 서강로9길 55 (창전동),,02-3143-2422,경양식,1.42E+12,돈가스,7500,00:00.0,마포구
6914,1.42E+12,하누소,창전동,서울특별시 마포구 서강로 65 (창전동),0,02-322-9283,한식,1.42E+12,갈비탕,12000,00:00.0,마포구
6915,1.42E+12,하누소,창전동,서울특별시 마포구 서강로 65 (창전동),0,02-322-9283,한식,1.42E+12,냉면(물),8000,00:00.0,마포구
6916,1.42E+12,하누소,창전동,서울특별시 마포구 서강로 65 (창전동),0,02-322-9283,한식,1.42E+12,불고기,18000,00:00.0,마포구
